symbol,live_list,system,param,window,period,n_trades,win_rate,avg_r,total_r,max_dd_r,insufficient_data
GLD,False,A,ADX>=20,wf_4,test,2,50.0,0.4,0.79,0.0,True
GLD,False,A,ADX>=25,wf_4,train,7,14.3,-0.19,-1.32,-1.63,True
GLD,False,A,ADX>=25,wf_4,test,3,33.3,0.0,0.0,-0.42,True
GLD,False,A,ADX>=30,wf_4,train,6,16.7,-0.28,-1.69,-2.0,True
GLD,False,A,ADX>=30,wf_4,test,2,50.0,0.17,0.34,0.0,True
GLD,False,B,RSI<=25,wf_4,train,12,16.7,-0.65,-6.51,-5.51,True
GLD,False,B,RSI<=25,wf_4,test,5,100.0,2.24,11.19,0.0,True
GLD,False,B,RSI<=30,wf_4,train,12,16.7,-0.65,-6.51,-5.51,True
GLD,False,B,RSI<=30,wf_4,test,5,100.0,2.24,11.19,0.0,True
GLD,False,B,RSI<=35,wf_4,train,12,16.7,-0.65,-6.51,-5.51,True
GLD,False,B,RSI<=35,wf_4,test,5,100.0,2.24,11.19,0.0,True
GLD,False,B_atr_stop,ATRx1.0,wf_4,train,11,27.3,-0.48,-5.23,-5.04,True
GLD,False,B_atr_stop,ATRx1.0,wf_4,test,5,100.0,1.16,5.8,0.0,True
GLD,False,B_atr_stop,ATRx1.5,wf_4,train,9,33.3,-0.43,-3.84,-3.1,True
GLD,False,B_atr_stop,ATRx1.5,wf_4,test,5,100.0,0.77,3.87,0.0,True
GLD,False,B_atr_stop,ATRx2.0,wf_4,train,9,44.4,-0.33,-3.01,-3.04,True
GLD,False,B_atr_stop,ATRx2.0,wf_4,test,5,100.0,0.58,2.9,0.0,True
GLD,False,B_bollinger,ATRx1.0,wf_4,train,7,28.6,-0.16,-1.13,-3.99,True
GLD,False,B_bollinger,ATRx1.0,wf_4,test,3,100.0,1.52,4.55,0.0,True
GLD,False,B_bollinger,ATRx1.5,wf_4,train,7,28.6,-0.26,-1.79,-3.37,True
GLD,False,B_bollinger,ATRx1.5,wf_4,test,3,100.0,1.01,3.04,0.0,True
GLD,False,B_bollinger,ATRx2.0,wf_4,train,7,42.9,-0.04,-0.25,-2.28,True
GLD,False,B_bollinger,ATRx2.0,wf_4,test,3,100.0,0.76,2.28,0.0,True
GLD,False,A_relaxed,no_macd_filter,wf_4,train,8,12.5,-0.26,-2.1,-2.41,True
GLD,False,A_relaxed,no_macd_filter,wf_4,test,3,33.3,0.0,0.0,-0.42,True
GLD,False,B_bollinger_relaxed,no_adx_filter,wf_4,train,9,33.3,-0.18,-1.62,-3.65,True
GLD,False,B_bollinger_relaxed,no_adx_filter,wf_4,test,3,100.0,0.76,2.28,0.0,True
GLD,False,A,ADX>=20,wf_5,train,11,45.5,-0.04,-0.4,-1.89,True
GLD,False,A,ADX>=20,wf_5,test,2,100.0,1.14,2.28,0.0,True
GLD,False,A,ADX>=25,wf_5,train,10,20.0,-0.13,-1.32,-2.44,True
GLD,False,A,ADX>=25,wf_5,test,2,50.0,0.86,1.71,0.0,True
GLD,False,A,ADX>=30,wf_5,train,8,25.0,-0.17,-1.35,-2.39,True
GLD,False,A,ADX>=30,wf_5,test,2,50.0,0.16,0.32,0.0,True
GLD,False,B,RSI<=25,wf_5,train,17,41.2,0.31,4.68,-5.51,True
GLD,False,B,RSI<=25,wf_5,test,4,75.0,0.88,3.52,-1.97,True
GLD,False,B,RSI<=30,wf_5,train,17,41.2,0.31,4.68,-5.51,True
GLD,False,B,RSI<=30,wf_5,test,4,75.0,0.88,3.52,-1.97,True
GLD,False,B,RSI<=35,wf_5,train,17,41.2,0.31,4.68,-5.51,True
GLD,False,B,RSI<=35,wf_5,test,4,75.0,0.88,3.52,-1.97,True
GLD,False,B_atr_stop,ATRx1.0,wf_5,train,16,50.0,0.04,0.57,-5.04,True
GLD,False,B_atr_stop,ATRx1.0,wf_5,test,4,75.0,0.74,2.95,-1.21,True
GLD,False,B_atr_stop,ATRx1.5,wf_5,train,14,57.1,0.0,0.03,-3.1,True
GLD,False,B_atr_stop,ATRx1.5,wf_5,test,4,100.0,0.78,3.11,0.0,True
GLD,False,B_atr_stop,ATRx2.0,wf_5,train,14,64.3,-0.01,-0.11,-3.04,True
GLD,False,B_atr_stop,ATRx2.0,wf_5,test,4,100.0,0.58,2.33,0.0,True
GLD,False,B_bollinger,ATRx1.0,wf_5,train,10,50.0,0.34,3.43,-3.99,True
GLD,False,B_bollinger,ATRx1.0,wf_5,test,3,100.0,1.6,4.81,0.0,True
GLD,False,B_bollinger,ATRx1.5,wf_5,train,10,50.0,0.12,1.24,-3.37,True
GLD,False,B_bollinger,ATRx1.5,wf_5,test,3,100.0,1.07,3.21,0.0,True
GLD,False,B_bollinger,ATRx2.0,wf_5,train,10,60.0,0.2,2.03,-2.28,True
GLD,False,B_bollinger,ATRx2.0,wf_5,test,3,100.0,0.8,2.4,0.0,True
GLD,False,A_relaxed,no_macd_filter,wf_5,train,11,18.2,-0.19,-2.1,-3.21,True
GLD,False,A_relaxed,no_macd_filter,wf_5,test,2,50.0,0.86,1.71,0.0,True
GLD,False,B_bollinger_relaxed,no_adx_filter,wf_5,train,12,50.0,0.05,0.65,-3.65,True
GLD,False,B_bollinger_relaxed,no_adx_filter,wf_5,test,5,100.0,0.91,4.53,0.0,True
GLD,False,A,ADX>=20,wf_6,train,13,53.8,0.38,4.89,-1.89,True
GLD,False,A,ADX>=20,wf_6,test,1,100.0,4.43,4.43,0.0,True
GLD,False,A,ADX>=25,wf_6,train,12,25.0,0.03,0.39,-2.44,True
GLD,False,A,ADX>=25,wf_6,test,1,100.0,3.92,3.92,0.0,True
GLD,False,A,ADX>=30,wf_6,train,10,30.0,-0.1,-1.03,-2.39,True
GLD,False,A,ADX>=30,wf_6,test,1,100.0,4.44,4.44,0.0,True
GLD,False,B,RSI<=25,wf_6,train,21,47.6,0.43,8.21,-5.51,False
GLD,False,B,RSI<=25,wf_6,test,2,0.0,-1.0,-1.0,0.0,True
GLD,False,B,RSI<=30,wf_6,train,21,47.6,0.43,8.21,-5.51,False
GLD,False,B,RSI<=30,wf_6,test,2,0.0,-1.0,-1.0,0.0,True
GLD,False,B,RSI<=35,wf_6,train,21,47.6,0.43,8.21,-5.51,False
GLD,False,B,RSI<=35,wf_6,test,2,0.0,-1.0,-1.0,0.0,True
GLD,False,B_atr_stop,ATRx1.0,wf_6,train,20,55.0,0.18,3.51,-5.04,False
GLD,False,B_atr_stop,ATRx1.0,wf_6,test,2,50.0,-0.03,-0.05,0.0,True
GLD,False,B_atr_stop,ATRx1.5,wf_6,train,18,66.7,0.17,3.14,-3.1,True
GLD,False,B_atr_stop,ATRx1.5,wf_6,test,2,50.0,-0.74,-1.48,0.0,True
GLD,False,B_atr_stop,ATRx2.0,wf_6,train,18,72.2,0.12,2.22,-3.04,True
GLD,False,B_atr_stop,ATRx2.0,wf_6,test,2,50.0,-0.56,-1.11,0.0,True
GLD,False,B_bollinger,ATRx1.0,wf_6,train,13,61.5,0.63,8.24,-3.99,True
GLD,False,B_bollinger,ATRx1.0,wf_6,test,2,50.0,0.16,0.32,0.0,True
GLD,False,B_bollinger,ATRx1.5,wf_6,train,13,61.5,0.34,4.45,-3.37,True
GLD,False,B_bollinger,ATRx1.5,wf_6,test,2,50.0,0.05,0.1,0.0,True
GLD,False,B_bollinger,ATRx2.0,wf_6,train,13,69.2,0.34,4.43,-2.28,True
GLD,False,B_bollinger,ATRx2.0,wf_6,test,2,100.0,0.79,1.58,0.0,True
GLD,False,A_relaxed,no_macd_filter,wf_6,train,13,23.1,-0.03,-0.38,-3.21,True
GLD,False,A_relaxed,no_macd_filter,wf_6,test,2,50.0,3.92,3.92,0.0,True
GLD,False,B_bollinger_relaxed,no_adx_filter,wf_6,train,17,64.7,0.3,5.18,-3.65,True
GLD,False,B_bollinger_relaxed,no_adx_filter,wf_6,test,2,100.0,0.79,1.58,0.0,True
IWM,False,A,ADX>=20,wf_1,train,3,0.0,-0.6,-1.8,-1.32,True
IWM,False,A,ADX>=20,wf_1,test,4,25.0,0.09,0.36,-1.09,True
IWM,False,A,ADX>=25,wf_1,train,2,50.0,0.09,0.18,-0.62,True
IWM,False,A,ADX>=25,wf_1,test,1,100.0,2.68,2.68,0.0,True
IWM,False,A,ADX>=30,wf_1,train,2,0.0,-0.46,-0.93,-0.6,True
IWM,False,A,ADX>=30,wf_1,test,1,100.0,2.01,2.01,0.0,True
IWM,False,B,RSI<=25,wf_1,train,3,0.0,-1.0,-3.0,-2.0,True
IWM,False,B,RSI<=25,wf_1,test,10,20.0,-0.21,-1.26,-2.6,True
IWM,False,B,RSI<=30,wf_1,train,3,0.0,-1.0,-3.0,-2.0,True
IWM,False,B,RSI<=30,wf_1,test,10,20.0,-0.21,-1.26,-2.6,True
IWM,False,B,RSI<=35,wf_1,train,3,0.0,-1.0,-3.0,-2.0,True
IWM,False,B,RSI<=35,wf_1,test,10,20.0,-0.21,-1.26,-2.6,True
IWM,False,B_atr_stop,ATRx1.0,wf_1,train,3,0.0,-1.0,-3.0,-2.0,True
IWM,False,B_atr_stop,ATRx1.0,wf_1,test,9,33.3,-0.18,-1.62,-3.17,True
IWM,False,B_atr_stop,ATRx1.5,wf_1,train,3,0.0,-1.0,-3.0,-2.0,True
IWM,False,B_atr_stop,ATRx1.5,wf_1,test,9,55.6,0.03,0.3,-3.58,True
IWM,False,B_atr_stop,ATRx2.0,wf_1,train,3,66.7,0.18,0.53,-1.0,True
IWM,False,B_atr_stop,ATRx2.0,wf_1,test,9,88.9,0.46,4.11,-1.18,True
IWM,False,B_bollinger,ATRx1.0,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx1.0,wf_1,test,5,40.0,0.16,0.78,-2.0,True
IWM,False,B_bollinger,ATRx1.5,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx1.5,wf_1,test,5,60.0,0.29,1.44,-1.1,True
IWM,False,B_bollinger,ATRx2.0,wf_1,train,1,100.0,0.51,0.51,0.0,True
IWM,False,B_bollinger,ATRx2.0,wf_1,test,5,80.0,0.44,2.2,-1.0,True
IWM,False,A_relaxed,no_macd_filter,wf_1,train,2,50.0,0.09,0.18,-0.62,True
IWM,False,A_relaxed,no_macd_filter,wf_1,test,1,100.0,2.68,2.68,0.0,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_1,train,4,75.0,0.38,1.51,-1.0,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_1,test,6,83.3,0.5,3.01,-1.0,True
IWM,False,A,ADX>=20,wf_2,train,8,12.5,-0.27,-2.14,-3.01,True
IWM,False,A,ADX>=20,wf_2,test,1,0.0,-0.92,-0.92,0.0,True
IWM,False,A,ADX>=25,wf_2,train,4,50.0,0.54,2.16,-1.32,True
IWM,False,A,ADX>=25,wf_2,test,1,0.0,-1.02,-1.02,0.0,True
IWM,False,A,ADX>=30,wf_2,train,3,33.3,0.36,1.09,-0.6,True
IWM,False,A,ADX>=30,wf_2,test,0,,,,,True
IWM,False,B,RSI<=25,wf_2,train,13,15.4,-0.47,-4.26,-3.26,True
IWM,False,B,RSI<=25,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B,RSI<=30,wf_2,train,13,15.4,-0.47,-4.26,-3.26,True
IWM,False,B,RSI<=30,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B,RSI<=35,wf_2,train,13,15.4,-0.47,-4.26,-3.26,True
IWM,False,B,RSI<=35,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_atr_stop,ATRx1.0,wf_2,train,12,25.0,-0.38,-4.62,-4.0,True
IWM,False,B_atr_stop,ATRx1.0,wf_2,test,1,0.0,-1.87,-1.87,0.0,True
IWM,False,B_atr_stop,ATRx1.5,wf_2,train,12,41.7,-0.23,-2.7,-3.58,True
IWM,False,B_atr_stop,ATRx1.5,wf_2,test,1,0.0,-1.25,-1.25,0.0,True
IWM,False,B_atr_stop,ATRx2.0,wf_2,train,12,83.3,0.39,4.65,-1.18,True
IWM,False,B_atr_stop,ATRx2.0,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx1.0,wf_2,train,6,33.3,-0.04,-0.22,-2.0,True
IWM,False,B_bollinger,ATRx1.0,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx1.5,wf_2,train,6,50.0,0.07,0.44,-1.1,True
IWM,False,B_bollinger,ATRx1.5,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx2.0,wf_2,train,6,83.3,0.45,2.71,-1.0,True
IWM,False,B_bollinger,ATRx2.0,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,A_relaxed,no_macd_filter,wf_2,train,4,50.0,0.54,2.16,-1.32,True
IWM,False,A_relaxed,no_macd_filter,wf_2,test,2,0.0,-1.02,-1.02,0.0,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_2,train,10,80.0,0.45,4.53,-1.0,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_2,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,A,ADX>=20,wf_3,train,9,11.1,-0.34,-3.06,-3.01,True
IWM,False,A,ADX>=20,wf_3,test,2,0.0,-0.49,-0.99,-0.37,True
IWM,False,A,ADX>=25,wf_3,train,5,40.0,0.23,1.14,-1.32,True
IWM,False,A,ADX>=25,wf_3,test,1,0.0,-0.6,-0.6,0.0,True
IWM,False,A,ADX>=30,wf_3,train,3,33.3,0.36,1.09,-0.6,True
IWM,False,A,ADX>=30,wf_3,test,0,,,,,True
IWM,False,B,RSI<=25,wf_3,train,14,14.3,-0.53,-5.26,-4.26,True
IWM,False,B,RSI<=25,wf_3,test,3,0.0,-1.01,-3.02,-2.0,True
IWM,False,B,RSI<=30,wf_3,train,14,14.3,-0.53,-5.26,-4.26,True
IWM,False,B,RSI<=30,wf_3,test,3,0.0,-1.01,-3.02,-2.0,True
IWM,False,B,RSI<=35,wf_3,train,14,14.3,-0.53,-5.26,-4.26,True
IWM,False,B,RSI<=35,wf_3,test,3,0.0,-1.01,-3.02,-2.0,True
IWM,False,B_atr_stop,ATRx1.0,wf_3,train,13,23.1,-0.5,-6.49,-5.49,True
IWM,False,B_atr_stop,ATRx1.0,wf_3,test,3,33.3,-0.34,-1.03,-2.0,True
IWM,False,B_atr_stop,ATRx1.5,wf_3,train,13,38.5,-0.3,-3.95,-4.82,True
IWM,False,B_atr_stop,ATRx1.5,wf_3,test,3,33.3,-0.45,-1.36,-2.0,True
IWM,False,B_atr_stop,ATRx2.0,wf_3,train,13,76.9,0.28,3.65,-1.18,True
IWM,False,B_atr_stop,ATRx2.0,wf_3,test,3,33.3,-0.51,-1.52,-2.0,True
IWM,False,B_bollinger,ATRx1.0,wf_3,train,7,28.6,-0.17,-1.22,-2.0,True
IWM,False,B_bollinger,ATRx1.0,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx1.5,wf_3,train,7,42.9,-0.08,-0.56,-1.1,True
IWM,False,B_bollinger,ATRx1.5,wf_3,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx2.0,wf_3,train,7,71.4,0.24,1.71,-1.0,True
IWM,False,B_bollinger,ATRx2.0,wf_3,test,1,0.0,-1.02,-1.02,0.0,True
IWM,False,A_relaxed,no_macd_filter,wf_3,train,6,33.3,0.23,1.14,-1.32,True
IWM,False,A_relaxed,no_macd_filter,wf_3,test,1,0.0,-0.6,-0.6,0.0,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_3,train,11,72.7,0.32,3.53,-1.0,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_3,test,1,0.0,-1.02,-1.02,0.0,True
IWM,False,A,ADX>=20,wf_4,train,11,9.1,-0.37,-4.04,-3.57,True
IWM,False,A,ADX>=20,wf_4,test,2,50.0,-0.34,-0.69,-0.7,True
IWM,False,A,ADX>=25,wf_4,train,6,33.3,0.09,0.53,-1.62,True
IWM,False,A,ADX>=25,wf_4,test,2,50.0,-0.33,-0.65,-0.67,True
IWM,False,A,ADX>=30,wf_4,train,3,33.3,0.36,1.09,-0.6,True
IWM,False,A,ADX>=30,wf_4,test,2,50.0,-0.44,-0.88,-0.9,True
IWM,False,B,RSI<=25,wf_4,train,17,11.8,-0.64,-8.29,-7.29,True
IWM,False,B,RSI<=25,wf_4,test,6,50.0,0.9,4.52,-1.0,True
IWM,False,B,RSI<=30,wf_4,train,17,11.8,-0.64,-8.29,-7.29,True
IWM,False,B,RSI<=30,wf_4,test,6,50.0,0.9,4.52,-1.0,True
IWM,False,B,RSI<=35,wf_4,train,17,11.8,-0.64,-8.29,-7.29,True
IWM,False,B,RSI<=35,wf_4,test,6,50.0,0.9,4.52,-1.0,True
IWM,False,B_atr_stop,ATRx1.0,wf_4,train,16,25.0,-0.47,-7.52,-6.52,True
IWM,False,B_atr_stop,ATRx1.0,wf_4,test,6,66.7,0.33,1.96,-1.0,True
IWM,False,B_atr_stop,ATRx1.5,wf_4,train,16,37.5,-0.33,-5.31,-6.18,True
IWM,False,B_atr_stop,ATRx1.5,wf_4,test,6,83.3,0.38,2.3,-1.0,True
IWM,False,B_atr_stop,ATRx2.0,wf_4,train,16,68.8,0.13,2.13,-2.61,True
IWM,False,B_atr_stop,ATRx2.0,wf_4,test,6,83.3,0.25,1.48,-1.0,True
IWM,False,B_bollinger,ATRx1.0,wf_4,train,8,25.0,-0.28,-2.22,-2.38,True
IWM,False,B_bollinger,ATRx1.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx1.5,wf_4,train,8,37.5,-0.2,-1.56,-2.0,True
IWM,False,B_bollinger,ATRx1.5,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,B_bollinger,ATRx2.0,wf_4,train,8,62.5,0.09,0.69,-2.02,True
IWM,False,B_bollinger,ATRx2.0,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,A_relaxed,no_macd_filter,wf_4,train,7,28.6,0.09,0.53,-1.62,True
IWM,False,A_relaxed,no_macd_filter,wf_4,test,2,50.0,-0.33,-0.65,-0.67,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_4,train,12,66.7,0.21,2.51,-2.02,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
IWM,False,A,ADX>=20,wf_5,train,13,15.4,-0.36,-4.73,-4.25,True
IWM,False,A,ADX>=20,wf_5,test,1,0.0,-0.55,-0.55,0.0,True
IWM,False,A,ADX>=25,wf_5,train,8,37.5,-0.02,-0.12,-2.28,True
IWM,False,A,ADX>=25,wf_5,test,0,,,,,True
IWM,False,A,ADX>=30,wf_5,train,5,40.0,0.04,0.2,-0.9,True
IWM,False,A,ADX>=30,wf_5,test,0,,,,,True
IWM,False,B,RSI<=25,wf_5,train,23,21.7,-0.21,-3.76,-9.6,False
IWM,False,B,RSI<=25,wf_5,test,7,42.9,0.33,2.0,-1.0,True
IWM,False,B,RSI<=30,wf_5,train,23,21.7,-0.21,-3.76,-9.6,False
IWM,False,B,RSI<=30,wf_5,test,7,42.9,0.33,2.0,-1.0,True
IWM,False,B,RSI<=35,wf_5,train,23,21.7,-0.21,-3.76,-9.6,False
IWM,False,B,RSI<=35,wf_5,test,7,42.9,0.33,2.0,-1.0,True
IWM,False,B_atr_stop,ATRx1.0,wf_5,train,22,36.4,-0.25,-5.56,-8.52,False
IWM,False,B_atr_stop,ATRx1.0,wf_5,test,7,57.1,0.46,3.24,-1.39,True
IWM,False,B_atr_stop,ATRx1.5,wf_5,train,22,50.0,-0.14,-3.01,-6.52,False
IWM,False,B_atr_stop,ATRx1.5,wf_5,test,7,71.4,0.49,3.41,-1.0,True
IWM,False,B_atr_stop,ATRx2.0,wf_5,train,22,72.7,0.16,3.61,-3.11,False
IWM,False,B_atr_stop,ATRx2.0,wf_5,test,7,71.4,0.33,2.31,-1.0,True
IWM,False,B_bollinger,ATRx1.0,wf_5,train,9,22.2,-0.36,-3.22,-3.38,True
IWM,False,B_bollinger,ATRx1.0,wf_5,test,2,50.0,0.87,1.73,0.0,True
IWM,False,B_bollinger,ATRx1.5,wf_5,train,9,33.3,-0.28,-2.56,-3.0,True
IWM,False,B_bollinger,ATRx1.5,wf_5,test,2,100.0,1.04,2.08,0.0,True
IWM,False,B_bollinger,ATRx2.0,wf_5,train,9,55.6,-0.03,-0.31,-3.02,True
IWM,False,B_bollinger,ATRx2.0,wf_5,test,2,100.0,0.78,1.56,0.0,True
IWM,False,A_relaxed,no_macd_filter,wf_5,train,9,33.3,-0.02,-0.12,-2.28,True
IWM,False,A_relaxed,no_macd_filter,wf_5,test,0,,,,,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_5,train,13,61.5,0.12,1.51,-3.02,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_5,test,2,100.0,0.78,1.56,0.0,True
IWM,False,A,ADX>=20,wf_6,train,14,14.3,-0.38,-5.28,-4.8,True
IWM,False,A,ADX>=20,wf_6,test,3,66.7,0.31,0.92,-0.49,True
IWM,False,A,ADX>=25,wf_6,train,8,37.5,-0.02,-0.12,-2.28,True
IWM,False,A,ADX>=25,wf_6,test,3,66.7,0.23,0.69,-0.69,True
IWM,False,A,ADX>=30,wf_6,train,5,40.0,0.04,0.2,-0.9,True
IWM,False,A,ADX>=30,wf_6,test,1,0.0,-0.03,-0.03,0.0,True
IWM,False,B,RSI<=25,wf_6,train,30,26.7,-0.07,-1.77,-9.6,False
IWM,False,B,RSI<=25,wf_6,test,9,33.3,-0.46,-3.71,-3.12,True
IWM,False,B,RSI<=30,wf_6,train,30,26.7,-0.07,-1.77,-9.6,False
IWM,False,B,RSI<=30,wf_6,test,9,33.3,-0.46,-3.71,-3.12,True
IWM,False,B,RSI<=35,wf_6,train,30,26.7,-0.07,-1.77,-9.6,False
IWM,False,B,RSI<=35,wf_6,test,9,33.3,-0.46,-3.71,-3.12,True
IWM,False,B_atr_stop,ATRx1.0,wf_6,train,29,41.4,-0.08,-2.32,-8.52,False
IWM,False,B_atr_stop,ATRx1.0,wf_6,test,9,55.6,0.02,0.2,-1.0,True
IWM,False,B_atr_stop,ATRx1.5,wf_6,train,29,55.2,0.01,0.41,-6.52,False
IWM,False,B_atr_stop,ATRx1.5,wf_6,test,8,75.0,0.09,0.72,-1.17,True
IWM,False,B_atr_stop,ATRx2.0,wf_6,train,29,72.4,0.2,5.92,-3.11,False
IWM,False,B_atr_stop,ATRx2.0,wf_6,test,8,75.0,0.05,0.41,-1.0,True
IWM,False,B_bollinger,ATRx1.0,wf_6,train,11,27.3,-0.14,-1.49,-4.48,True
IWM,False,B_bollinger,ATRx1.0,wf_6,test,4,50.0,0.08,0.31,-1.0,True
IWM,False,B_bollinger,ATRx1.5,wf_6,train,11,45.5,-0.04,-0.49,-3.0,True
IWM,False,B_bollinger,ATRx1.5,wf_6,test,4,75.0,0.68,2.7,-0.63,True
IWM,False,B_bollinger,ATRx2.0,wf_6,train,11,63.6,0.11,1.25,-3.02,True
IWM,False,B_bollinger,ATRx2.0,wf_6,test,4,75.0,0.51,2.03,-0.47,True
IWM,False,A_relaxed,no_macd_filter,wf_6,train,9,33.3,-0.02,-0.12,-2.28,True
IWM,False,A_relaxed,no_macd_filter,wf_6,test,3,66.7,0.23,0.69,-0.69,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_6,train,15,66.7,0.2,3.06,-3.02,True
IWM,False,B_bollinger_relaxed,no_adx_filter,wf_6,test,4,75.0,0.51,2.03,-0.47,True
QQQ,True,A,ADX>=20,wf_1,train,2,100.0,3.81,7.62,0.0,True
QQQ,True,A,ADX>=20,wf_1,test,3,33.3,-0.22,-0.66,-0.93,True
QQQ,True,A,ADX>=25,wf_1,train,2,100.0,3.87,7.75,0.0,True
QQQ,True,A,ADX>=25,wf_1,test,1,100.0,0.1,0.1,0.0,True
QQQ,True,A,ADX>=30,wf_1,train,2,100.0,0.83,1.65,0.0,True
QQQ,True,A,ADX>=30,wf_1,test,0,,,,,True
QQQ,True,B,RSI<=25,wf_1,train,0,,,,,True
QQQ,True,B,RSI<=25,wf_1,test,5,0.0,-1.39,-2.79,-1.79,True
QQQ,True,B,RSI<=30,wf_1,train,0,,,,,True
QQQ,True,B,RSI<=30,wf_1,test,5,0.0,-1.39,-2.79,-1.79,True
QQQ,True,B,RSI<=35,wf_1,train,0,,,,,True
QQQ,True,B,RSI<=35,wf_1,test,5,0.0,-1.39,-2.79,-1.79,True
QQQ,True,B_atr_stop,ATRx1.0,wf_1,train,0,,,,,True
QQQ,True,B_atr_stop,ATRx1.0,wf_1,test,6,50.0,0.47,2.83,-2.0,True
QQQ,True,B_atr_stop,ATRx1.5,wf_1,train,0,,,,,True
QQQ,True,B_atr_stop,ATRx1.5,wf_1,test,5,40.0,-0.17,-0.87,-2.62,True
QQQ,True,B_atr_stop,ATRx2.0,wf_1,train,0,,,,,True
QQQ,True,B_atr_stop,ATRx2.0,wf_1,test,5,40.0,-0.23,-1.15,-2.26,True
QQQ,True,B_bollinger,ATRx1.0,wf_1,train,0,,,,,True
QQQ,True,B_bollinger,ATRx1.0,wf_1,test,6,50.0,0.6,3.6,-2.0,True
QQQ,True,B_bollinger,ATRx1.5,wf_1,train,0,,,,,True
QQQ,True,B_bollinger,ATRx1.5,wf_1,test,5,40.0,-0.16,-0.81,-2.62,True
QQQ,True,B_bollinger,ATRx2.0,wf_1,train,0,,,,,True
QQQ,True,B_bollinger,ATRx2.0,wf_1,test,5,40.0,-0.22,-1.1,-2.26,True
QQQ,True,A_relaxed,no_macd_filter,wf_1,train,2,100.0,3.87,7.75,0.0,True
QQQ,True,A_relaxed,no_macd_filter,wf_1,test,6,16.7,-0.71,-2.85,-1.95,True
QQQ,True,B_bollinger_relaxed,no_adx_filter,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
QQQ,True,B_bollinger_relaxed,no_adx_filter,wf_1,test,6,50.0,-0.06,-0.37,-1.52,True
QQQ,True,A,ADX>=20,wf_2,train,5,60.0,1.39,6.95,-0.93,True
QQQ,True,A,ADX>=20,wf_2,test,1,100.0,0.61,0.61,0.0,True
QQQ,True,A,ADX>=25,wf_2,train,3,100.0,2.62,7.85,0.0,True
QQQ,True,A,ADX>=25,wf_2,test,1,100.0,0.61,0.61,0.0,True
QQQ,True,A,ADX>=30,wf_2,train,2,100.0,0.83,1.65,0.0,True
QQQ,True,A,ADX>=30,wf_2,test,1,0.0,-0.61,-0.61,0.0,True
QQQ,True,B,RSI<=25,wf_2,train,5,0.0,-1.39,-2.79,-1.79,True
QQQ,True,B,RSI<=25,wf_2,test,3,0.0,-1.0,-1.0,0.0,True
QQQ,True,B,RSI<=30,wf_2,train,5,0.0,-1.39,-2.79,-1.79,True
QQQ,True,B,RSI<=30,wf_2,test,3,0.0,-1.0,-1.0,0.0,True
QQQ,True,B,RSI<=35,wf_2,train,5,0.0,-1.39,-2.79,-1.79,True
QQQ,True,B,RSI<=35,wf_2,test,3,0.0,-1.0,-1.0,0.0,True
QQQ,True,B_atr_stop,ATRx1.0,wf_2,train,6,50.0,0.47,2.83,-2.0,True
QQQ,True,B_atr_stop,ATRx1.0,wf_2,test,2,50.0,0.41,0.81,-1.0,True
QQQ,True,B_atr_stop,ATRx1.5,wf_2,train,5,40.0,-0.17,-0.87,-2.62,True
QQQ,True,B_atr_stop,ATRx1.5,wf_2,test,2,50.0,0.1,0.21,-1.0,True
QQQ,True,B_atr_stop,ATRx2.0,wf_2,train,5,40.0,-0.23,-1.15,-2.26,True
